Feature,Perturbation_%,Sample_Index,Original_Feature_Value,Perturbed_Feature_Value,Baseline_Prediction,Perturbed_Prediction,Actual_Value,Impact_on_Prediction_%,Baseline_Error_%,Perturbed_Error_%,Error_Change_%
Relative_Humidity_pct,5.0,15,70.0,73.5,0.13555278738176288,0.14442967180390073,0.137001,6.548655024804116,1.0570817864374218,5.42234859884287,4.365266812405448
Relative_Humidity_pct,5.0,16,80.0,84.0,0.380202359391613,0.3874635000122551,0.3600009999999999,1.9098094583792498,5.611473132467163,7.62845103548468,2.0169779030175174
Relative_Humidity_pct,5.0,17,80.0,84.0,0.321926346274652,0.3268777807896667,0.3500009999999999,1.538064396503418,8.021306717794493,6.60661518405181,-1.4146915337426833
Relative_Humidity_pct,5.0,18,70.0,73.5,0.09083998274249505,0.09300902641111468,0.085001,2.387763188780249,6.869310646339525,9.42109670605603,2.5517860597165054
Relative_Humidity_pct,5.0,19,45.0,47.25,0.2710360597582249,0.28626733743399846,0.200001,5.619649905389139,35.51735229235099,43.13295305223396,7.615600759882966
Relative_Humidity_pct,5.0,20,75.0,78.75,0.11182121349170218,0.13787015117626777,0.191001,23.295166338450247,41.4551685636713,27.817052698013217,-13.638115865658083
Relative_Humidity_pct,5.0,21,45.0,47.25,0.3052649179485576,0.3234588867604071,0.256001,5.960058867594977,19.243642778175715,26.350634083619656,7.106991305443941
Relative_Humidity_pct,5.0,22,75.0,78.75,0.11182121349170218,0.13787015117626777,0.139001,23.295166338450247,19.553662569548298,0.8135544519336112,-18.740108117614685
Relative_Humidity_pct,5.0,23,70.0,73.5,0.20017119692634183,0.1945326755708224,0.216001,-2.8168494978796907,7.328578605496348,9.938993073725397,2.610414468229049
Relative_Humidity_pct,5.0,24,80.0,84.0,0.3891749205539696,0.39055743792623726,0.4750009999999999,0.3552431822430114,18.068610265247923,17.777554589098266,-0.2910556761496572
Relative_Humidity_pct,5.0,25,63.0,66.15,0.07067466925325813,0.08462931028389781,0.094001,19.744897539787722,24.81498148609256,9.969776615251108,-14.845204870841451
Relative_Humidity_pct,5.0,26,80.0,84.0,0.321926346274652,0.3268777807896667,0.235001,1.538064396503418,36.98935165154702,39.096336096300334,2.1069844447533157
Relative_Humidity_pct,5.0,27,70.0,73.5,0.0878354815924024,0.08945510173464415,0.111001,1.843924702044148,20.869648388390736,19.410544288209884,-1.459104100180852
Relative_Humidity_pct,5.0,28,70.0,73.5,0.08854839416904203,0.09386061571555561,0.065001,5.999229682666359,36.22620293386568,44.398725735843456,8.172522801977777
Relative_Humidity_pct,5.0,29,80.0,84.0,0.303142062555608,0.29675945464246933,0.242001,-2.105484095255782,25.264797482493044,22.62736709454479,-2.6374303879482532
Relative_Humidity_pct,5.0,30,70.0,73.5,0.20017119692634183,0.1945326755708224,0.247001,-2.8168494978796907,18.95935768424345,21.242150610393313,2.282792926149863
Relative_Humidity_pct,5.0,31,70.0,73.5,0.08854839416904203,0.09386061571555561,0.075001,5.999229682666359,18.062951386037565,25.145819009820684,7.08286762378312
Relative_Humidity_pct,5.0,32,70.0,73.5,0.217276126113634,0.21205346160810196,0.243001,-2.4036992001599975,10.586324289351069,12.73556009724159,2.1492358078905216
Relative_Humidity_pct,5.0,33,80.0,84.0,0.2790020036464555,0.2862041759868844,0.313001,2.581405239496176,10.862264450766764,8.56125827493061,-2.3010061758361537
Relative_Humidity_pct,5.0,34,80.0,84.0,0.37232587549993273,0.3638658998407686,0.3460009999999999,-2.2721965396051687,7.608323530837439,5.1632509272426175,-2.445072603594822
Relative_Humidity_pct,10.0,0,75.0,82.5,0.5435466844844884,0.5685599282370187,0.4820009999999999,4.601857479133268,12.768787717139283,17.958246608828375,5.1894588916890925
Relative_Humidity_pct,10.0,1,65.0,71.5,0.2431976931074724,0.3753343904116705,0.228001,54.33303894285093,6.665187041930694,64.61962465588769,57.954437613957
Relative_Humidity_pct,10.0,2,80.0,88.0,0.34481258947472704,0.36777373422688486,0.225001,6.659021582459,53.24935865828464,63.45426652631981,10.204907868035171
Relative_Humidity_pct,10.0,3,75.0,82.5,0.11182121349170218,0.107938150898609,0.124001,-3.4725634536074192,9.822329262100965,12.95380609945968,3.131476837358715
Relative_Humidity_pct,10.0,4,75.0,82.5,0.11182121349170218,0.107938150898609,0.043001,-3.4725634536074192,160.04328618334966,151.0131180637869,-9.030168119562774
Relative_Humidity_pct,10.0,5,75.0,82.5,0.11182121349170218,0.107938150898609,0.047001,-3.4725634536074192,137.91241354801426,129.65075402355058,-8.261659524463681
Relative_Humidity_pct,10.0,6,75.0,82.5,0.15796835139928075,0.17950676312976585,0.129001,13.63463727999833,22.45513709140297,39.151450864540465,16.696313773137494
Relative_Humidity_pct,10.0,7,70.0,77.0,0.08911383572510151,0.11361767622222085,0.064001,27.49723462999486,39.238192723709794,77.5248452715127,38.28665254780291
Relative_Humidity_pct,10.0,8,75.0,82.5,0.11182121349170218,0.107938150898609,0.230001,-3.4725634536074192,51.382292471901344,53.07057321550385,1.6882807436025047
Relative_Humidity_pct,10.0,9,80.0,88.0,0.380202359391613,0.39628947981395996,0.4750009999999999,4.231199524403008,19.95756653320454,16.570811469036897,-3.3867550641676445
Relative_Humidity_pct,10.0,10,80.0,88.0,0.321926346274652,0.339759379750802,0.4300009999999999,5.539476244338115,25.133581951053124,20.986374508244847,-4.147207442808277
Relative_Humidity_pct,10.0,11,80.0,88.0,0.31947808965114904,0.33255905180102246,0.3480009999999999,4.0944786430133755,8.196215053649517,4.437328685543269,-3.758886368106248
Relative_Humidity_pct,10.0,12,75.0,82.5,0.26356669606396976,0.26284718501420884,0.254001,-0.2729901237545932,3.7660072456288702,3.482736294033828,-0.28327095159504223
Relative_Humidity_pct,10.0,13,80.0,88.0,0.3134904289744377,0.33284511416833656,0.3080009999999999,6.173931771128196,1.782276347946199,8.066244644769549,6.28396829682335
Relative_Humidity_pct,10.0,14,63.0,69.30000000000001,0.055136223558347255,0.081568399829727,0.052001,47.93976548540399,6.029160128357641,56.85929084003576,50.83013071167812
Relative_Humidity_pct,10.0,15,70.0,77.0,0.13555278738176288,0.14921878290853782,0.137001,10.081677987400466,1.0570817864374218,8.918024619190962,7.86094283275354
Relative_Humidity_pct,10.0,16,80.0,88.0,0.380202359391613,0.39628947981395996,0.3600009999999999,4.231199524403008,5.611473132467163,10.080105281363123,4.46863214889596
Relative_Humidity_pct,10.0,17,80.0,88.0,0.321926346274652,0.339759379750802,0.3500009999999999,5.539476244338115,8.021306717794493,2.9261688535741026,-5.095137864220391
Relative_Humidity_pct,10.0,18,70.0,77.0,0.09083998274249505,0.10223247780089534,0.085001,12.541278316503757,6.869310646339525,20.272088329425944,13.40277768308642
Relative_Humidity_pct,10.0,19,45.0,49.50000000000001,0.2710360597582249,0.29108943069647153,0.200001,7.3987833781730075,35.51735229235099,45.543987628297614,10.026635335946622
Relative_Humidity_pct,10.0,20,75.0,82.5,0.11182121349170218,0.107938150898609,0.191001,-3.4725634536074192,41.4551685636713,43.488174984105314,2.0330064204340133
Relative_Humidity_pct,10.0,21,45.0,49.50000000000001,0.3052649179485576,0.32729448469825645,0.256001,7.216540602746635,19.243642778175715,27.848908675456922,8.605265897281207
Relative_Humidity_pct,10.0,22,75.0,82.5,0.11182121349170218,0.107938150898609,0.139001,-3.4725634536074192,19.553662569548298,22.34721268292387,2.7935501133755736
Relative_Humidity_pct,10.0,23,70.0,77.0,0.20017119692634183,0.19686151093875018,0.216001,-1.6534276851077323,7.328578605496348,8.860833543015922,1.532254937519573
Relative_Humidity_pct,10.0,24,80.0,88.0,0.3891749205539696,0.4105381735016528,0.4750009999999999,5.4893704140219794,18.068610265247923,13.5710927973514,-4.4975174678965235
Relative_Humidity_pct,10.0,25,63.0,69.30000000000001,0.07067466925325813,0.11155892405153517,0.094001,57.84852653752215,24.81498148609256,18.678443901166123,-6.136537584926437
Relative_Humidity_pct,10.0,26,80.0,88.0,0.321926346274652,0.339759379750802,0.235001,5.539476244338115,36.98935165154702,44.577844243557266,7.5884925920102475
Relative_Humidity_pct,10.0,27,70.0,77.0,0.0878354815924024,0.09885962375501095,0.111001,12.550898523862731,20.869648388390736,10.938078256041885,-9.93157013234885
Relative_Humidity_pct,10.0,28,70.0,77.0,0.08854839416904203,0.10149193120169409,0.065001,14.617472348445283,36.22620293386568,56.139030479060445,19.912827545194766
Relative_Humidity_pct,10.0,29,80.0,88.0,0.303142062555608,0.309920331256028,0.242001,2.236004018471252,25.264797482493044,28.065723387931467,2.8009259054384223
Relative_Humidity_pct,10.0,30,70.0,77.0,0.20017119692634183,0.19686151093875018,0.247001,-1.6534276851077323,18.95935768424345,20.299306100481303,1.3399484162378528
Relative_Humidity_pct,10.0,31,70.0,77.0,0.08854839416904203,0.10149193120169409,0.075001,14.617472348445283,18.062951386037565,35.320770658650005,17.25781927261244
Relative_Humidity_pct,10.0,32,70.0,77.0,0.217276126113634,0.21305031585544876,0.243001,-1.9449031671225474,10.586324289351069,12.325333700088164,1.7390094107370953
Relative_Humidity_pct,10.0,33,80.0,88.0,0.2790020036464555,0.3000498223470537,0.313001,7.543966862427793,10.862264450766764,4.137743219014089,-6.724521231752675
Relative_Humidity_pct,10.0,34,80.0,88.0,0.37232587549993273,0.38246392747330904,0.3460009999999999,2.722897504709725,7.608323530837439,10.53838788711858,2.9300643562811404
Chloride_Ion_Content_kgm3,-10.0,0,0.1278,0.1278,0.5435466844844884,0.5448835716492786,0.4820009999999999,0.2459562725615967,12.768787717139283,13.046149624021256,0.27736190688197304
Chloride_Ion_Content_kgm3,-10.0,1,0.1935,0.1935,0.2431976931074724,0.23270413775734722,0.228001,-4.314825200865679,6.665187041930694,2.062770670894956,-4.602416371035738
Chloride_Ion_Content_kgm3,-10.0,2,2.493,2.493,0.34481258947472704,0.3404316085064844,0.225001,-1.270539737228398,53.24935865828464,51.30226465948346,-1.9470939988011793
Chloride_Ion_Content_kgm3,-10.0,3,11.025,11.025,0.11182121349170218,0.1197887215672416,0.124001,7.125220543354824,9.822329262100965,3.396971341165312,-6.425357920935653
Chloride_Ion_Content_kgm3,-10.0,4,11.025,11.025,0.11182121349170218,0.1197887215672416,0.043001,7.125220543354824,160.04328618334966,178.57194383210066,18.528657648750993
Chloride_Ion_Content_kgm3,-10.0,5,11.025,11.025,0.11182121349170218,0.1197887215672416,0.047001,7.125220543354824,137.91241354801426,154.86419771332865,16.951784165314393
Chloride_Ion_Content_kgm3,-10.0,6,2.205,2.205,0.15796835139928075,0.15127990629898258,0.129001,-4.23404121208587,22.45513709140297,17.27033612063672,-5.184800970766251
Chloride_Ion_Content_kgm3,-10.0,7,0.279,0.279,0.08911383572510151,0.08127510062740198,0.064001,-8.79631656960707,39.238192723709794,26.990360505932685,-12.247832217777109
Chloride_Ion_Content_kgm3,-10.0,8,11.025,11.025,0.11182121349170218,0.1197887215672416,0.230001,7.125220543354824,51.382292471901344,47.9181735874011,-3.4641188845002446
Chloride_Ion_Content_kgm3,-10.0,9,5.22,5.22,0.380202359391613,0.340911919636374,0.4750009999999999,-10.334086252939153,19.95756653320454,28.229220646614618,8.271654113410076
Chloride_Ion_Content_kgm3,-10.0,10,5.22,5.22,0.321926346274652,0.3098639597515878,0.4300009999999999,-3.7469398397026934,25.133581951053124,27.938781595487484,2.80519964443436
Chloride_Ion_Content_kgm3,-10.0,11,5.22,5.22,0.31947808965114904,0.33419635304337114,0.3480009999999999,4.6069711410549505,8.196215053649517,3.966841174775002,-4.229373878874515
Chloride_Ion_Content_kgm3,-10.0,12,4.428,4.428,0.26356669606396976,0.25939825274527467,0.254001,-1.5815516075989273,3.7660072456288702,2.124894289894408,-1.6411129557344624
Chloride_Ion_Content_kgm3,-10.0,13,4.473,4.473,0.3134904289744377,0.31280242732515817,0.3080009999999999,-0.21946496150784017,1.782276347946199,1.5588999143373754,-0.22337643360882353
Chloride_Ion_Content_kgm3,-10.0,14,0.279,0.279,0.055136223558347255,0.050708008048250326,0.052001,-8.03140879862913,6.029160128357641,2.486475167303845,-3.542684961053796
Chloride_Ion_Content_kgm3,-10.0,15,1.287,1.287,0.13555278738176288,0.13661395091449807,0.137001,0.7828415433071065,1.0570817864374218,0.2825155185012805,-0.7745662679361414
Chloride_Ion_Content_kgm3,-10.0,16,5.22,5.22,0.380202359391613,0.340911919636374,0.3600009999999999,-10.334086252939153,5.611473132467163,5.3025075940416535,-0.3089655384255092
Chloride_Ion_Content_kgm3,-10.0,17,5.22,5.22,0.321926346274652,0.3098639597515878,0.3500009999999999,-3.7469398397026934,8.021306717794493,11.467693020423397,3.4463863026289037
Chloride_Ion_Content_kgm3,-10.0,18,0.7020000000000001,0.7020000000000001,0.09083998274249505,0.08713918993636034,0.085001,-4.073969076618366,6.869310646339525,2.5154879782124318,-4.353822668127092
Chloride_Ion_Content_kgm3,-10.0,19,0.1278,0.1278,0.2710360597582249,0.2714351444966666,0.200001,0.14724414854528595,35.51735229235099,35.71689366386498,0.19954137151398754
Chloride_Ion_Content_kgm3,-10.0,20,11.025,11.025,0.11182121349170218,0.1197887215672416,0.191001,7.125220543354824,41.4551685636713,37.28372020709755,-4.171448356573748
Chloride_Ion_Content_kgm3,-10.0,21,0.1953,0.1953,0.3052649179485576,0.2932796943890772,0.256001,-3.9261712875568997,19.243642778175715,14.561933113182066,-4.681709664993649
Chloride_Ion_Content_kgm3,-10.0,22,11.025,11.025,0.11182121349170218,0.1197887215672416,0.139001,7.125220543354824,19.553662569548298,13.821683608577212,-5.731978960971086
Chloride_Ion_Content_kgm3,-10.0,23,2.205,2.205,0.20017119692634183,0.19107633636825896,0.216001,-4.543541077705379,7.328578605496348,11.539142703849071,4.210564098352723
Chloride_Ion_Content_kgm3,-10.0,24,5.22,5.22,0.3891749205539696,0.3563522638372987,0.4750009999999999,-8.433908503135212,18.068610265247923,24.978628710824026,6.910018445576103
Chloride_Ion_Content_kgm3,-10.0,25,1.287,1.287,0.07067466925325813,0.07010255828858973,0.094001,-0.8094993166763591,24.81498148609256,25.42360369720564,0.6086222111130795
Chloride_Ion_Content_kgm3,-10.0,26,5.22,5.22,0.321926346274652,0.3098639597515878,0.235001,-3.7469398397026934,36.98935165154702,31.856443058364786,-5.132908593182233
Chloride_Ion_Content_kgm3,-10.0,27,0.7020000000000001,0.7020000000000001,0.0878354815924024,0.08427779384854515,0.111001,-4.050399313988593,20.869648388390736,24.07474360722412,3.205095218833385
Chloride_Ion_Content_kgm3,-10.0,28,0.5670000000000001,0.5670000000000001,0.08854839416904203,0.0848451269792235,0.065001,-4.182195763763782,36.22620293386568,30.52895644562929,-5.697246488236388
Chloride_Ion_Content_kgm3,-10.0,29,5.22,5.22,0.303142062555608,0.3130984961921211,0.242001,3.284411787851681,25.264797482493044,29.379009257036586,4.114211774543541
Chloride_Ion_Content_kgm3,-10.0,30,2.205,2.205,0.20017119692634183,0.19107633636825896,0.247001,-4.543541077705379,18.95935768424345,22.641472557496137,3.6821148732526865
Chloride_Ion_Content_kgm3,-10.0,31,0.5670000000000001,0.5670000000000001,0.08854839416904203,0.0848451269792235,0.075001,-4.182195763763782,18.062951386037565,13.125327634596209,-4.937623751441356
Chloride_Ion_Content_kgm3,-10.0,32,2.205,2.205,0.217276126113634,0.214179173191544,0.243001,-1.4253535247909912,10.586324289351069,11.86078526773799,1.2744609783869212
Chloride_Ion_Content_kgm3,-10.0,33,5.22,5.22,0.2790020036464555,0.29179543671556,0.313001,4.58542695102507,10.862264450766764,6.774918701358768,-4.087345749407996
Chloride_Ion_Content_kgm3,-10.0,34,5.22,5.22,0.37232587549993273,0.38248547524286364,0.3460009999999999,2.728684846114795,7.608323530837439,10.544615548181582,2.936292017344143
Chloride_Ion_Content_kgm3,-5.0,0,0.1349,0.1349,0.5435466844844884,0.5448696171066785,0.4820009999999999,0.24338895994642568,12.768787717139283,13.04325449670822,0.2744667795689377
Chloride_Ion_Content_kgm3,-5.0,1,0.20425,0.20425,0.2431976931074724,0.2326800472633268,0.228001,-4.324730925592174,6.665187041930694,2.0522047110875814,-4.612982330843113
Chloride_Ion_Content_kgm3,-5.0,2,2.6315,2.6315,0.34481258947472704,0.3409585148177787,0.225001,-1.117730261188969,53.24935865828464,51.53644420148298,-1.7129144568016628
Chloride_Ion_Content_kgm3,-5.0,3,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.124001,6.726195513998144,9.822329262100965,3.756802818300383,-6.065526443800582
Chloride_Ion_Content_kgm3,-5.0,4,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.043001,6.726195513998144,160.04328618334966,177.53430603306748,17.491019849717816
Chloride_Ion_Content_kgm3,-5.0,5,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.047001,6.726195513998144,137.91241354801426,153.9148676353255,16.002454087311236
Chloride_Ion_Content_kgm3,-5.0,6,2.3275,2.3275,0.15796835139928075,0.1515621860081037,0.129001,-4.055347374604698,22.45513709140297,17.48915590429818,-4.965981187104791
Chloride_Ion_Content_kgm3,-5.0,7,0.2945,0.2945,0.08911383572510151,0.08125602348866656,0.064001,-8.817724175485765,39.238192723709794,26.960552942401772,-12.277639781308022
Chloride_Ion_Content_kgm3,-5.0,8,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.230001,6.726195513998144,51.382292471901344,48.11217040913764,-3.270122062763704
Chloride_Ion_Content_kgm3,-5.0,9,5.51,5.51,0.380202359391613,0.3411476708183818,0.4750009999999999,-10.272079488334892,19.95756653320454,28.179588923311343,8.222022390106801
Chloride_Ion_Content_kgm3,-5.0,10,5.51,5.51,0.321926346274652,0.3103271981652595,0.4300009999999999,-3.6030440638420647,25.133581951053124,27.831051982376888,2.697470031323764
Chloride_Ion_Content_kgm3,-5.0,11,5.51,5.51,0.31947808965114904,0.3330869426691162,0.3480009999999999,4.259714033230639,8.196215053649517,4.285636343252949,-3.9105787103965683
Chloride_Ion_Content_kgm3,-5.0,12,4.6739999999999995,4.6739999999999995,0.26356669606396976,0.26148075262767406,0.254001,-0.791429064235576,3.7660072456288702,2.9447729054901695,-0.8212343401387008
Chloride_Ion_Content_kgm3,-5.0,13,4.7215,4.7215,0.3134904289744377,0.3137661757213594,0.3080009999999999,0.08796018041884046,1.782276347946199,1.8718042218562554,0.08952787391005645
Chloride_Ion_Content_kgm3,-5.0,14,0.2945,0.2945,0.055136223558347255,0.050744849681992124,0.052001,-7.964589507491408,6.029160128357641,2.415627234106795,-3.613532894250846
Chloride_Ion_Content_kgm3,-5.0,15,1.3584999999999998,1.3584999999999998,0.13555278738176288,0.1366524691700995,0.137001,0.8112572301737555,1.0570817864374218,0.25440020868498986,-0.8026815777524319
Chloride_Ion_Content_kgm3,-5.0,16,5.51,5.51,0.380202359391613,0.3411476708183818,0.3600009999999999,-10.272079488334892,5.611473132467163,5.2370213365013125,-0.3744517959658502
Chloride_Ion_Content_kgm3,-5.0,17,5.51,5.51,0.321926346274652,0.3103271981652595,0.3500009999999999,-3.6030440638420647,8.021306717794493,11.335339566098499,3.314032848304006
Chloride_Ion_Content_kgm3,-5.0,18,0.741,0.741,0.09083998274249505,0.08716260490699511,0.085001,-4.048193014219565,6.869310646339525,2.5430346784098017,-4.326275967929723
Chloride_Ion_Content_kgm3,-5.0,19,0.1349,0.1349,0.2710360597582249,0.27141952004445,0.200001,0.1414794350859304,35.51735229235099,35.70908147681762,0.1917291844666309
Chloride_Ion_Content_kgm3,-5.0,20,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.191001,6.726195513998144,41.4551685636713,37.51732873792319,-3.9378398257481138
Chloride_Ion_Content_kgm3,-5.0,21,0.20615,0.20615,0.3052649179485576,0.2932408714166183,0.256001,-3.938889084518235,19.243642778175715,14.546767948804238,-4.6968748293714775
Chloride_Ion_Content_kgm3,-5.0,22,11.6375,11.6375,0.11182121349170218,0.11934252693727934,0.139001,6.726195513998144,19.553662569548298,14.142684630125446,-5.410977939422851
Chloride_Ion_Content_kgm3,-5.0,23,2.3275,2.3275,0.20017119692634183,0.19101067247929002,0.216001,-4.576344942585655,7.328578605496348,11.569542511705956,4.240963906209608
Chloride_Ion_Content_kgm3,-5.0,24,5.51,5.51,0.3891749205539696,0.35577355286818924,0.4750009999999999,-8.58261052336963,18.068610265247923,25.100462342565738,7.031852077317815
Chloride_Ion_Content_kgm3,-5.0,25,1.3584999999999998,1.3584999999999998,0.07067466925325813,0.07015420152388126,0.094001,-0.7364275416865587,24.81498148609256,25.368664669651114,0.5536831835585545
Chloride_Ion_Content_kgm3,-5.0,26,5.51,5.51,0.321926346274652,0.3103271981652595,0.235001,-3.6030440638420647,36.98935165154702,32.05356494877022,-4.935786702776795
Chloride_Ion_Content_kgm3,-5.0,27,0.741,0.741,0.0878354815924024,0.08427767052846775,0.111001,-4.050539712919827,20.869648388390736,24.074854705392067,3.2052063170013305
Chloride_Ion_Content_kgm3,-5.0,28,0.5984999999999999,0.5984999999999999,0.08854839416904203,0.08486386544421272,0.065001,-4.161033928854111,36.22620293386568,30.557784409797872,-5.668418524067807
Chloride_Ion_Content_kgm3,-5.0,29,5.51,5.51,0.303142062555608,0.3144584083169559,0.242001,3.7330173404332574,25.264797482493044,29.940954093973115,4.676156611480071
Chloride_Ion_Content_kgm3,-5.0,30,2.3275,2.3275,0.20017119692634183,0.19101067247929002,0.247001,-4.576344942585655,18.95935768424345,22.668057020299507,3.708699336056057
Chloride_Ion_Content_kgm3,-5.0,31,0.5984999999999999,0.5984999999999999,0.08854839416904203,0.08486386544421272,0.075001,-4.161033928854111,18.062951386037565,13.150311921458007,-4.9126394645795575
Chloride_Ion_Content_kgm3,-5.0,32,2.3275,2.3275,0.217276126113634,0.21384221426227837,0.243001,-1.580436798454204,10.586324289351069,11.999450923132674,1.413126633781605
Chloride_Ion_Content_kgm3,-5.0,33,5.51,5.51,0.2790020036464555,0.29200731331562785,0.313001,4.6613678393694835,10.862264450766764,6.707226713132587,-4.155037737634177
Chloride_Ion_Content_kgm3,-5.0,34,5.51,5.51,0.37232587549993273,0.3817816670871137,0.3460009999999999,2.5396546975104526,7.608323530837439,10.3412033743006,2.7328798434631603
Chloride_Ion_Content_kgm3,5.0,0,0.14909999999999998,0.14909999999999998,0.5435466844844884,0.5521491849306714,0.4820009999999999,1.5826608259678465,12.768787717139283,14.553535144257285,1.7847474271180026
Chloride_Ion_Content_kgm3,5.0,1,0.22575,0.22575,0.2431976931074724,0.24419801837499533,0.228001,0.411321857021423,6.665187041930694,7.103924270066939,0.4387372281362447
Chloride_Ion_Content_kgm3,5.0,2,2.9085,2.9085,0.34481258947472704,0.41252894420845404,0.225001,19.63859696563958,53.24935865828464,83.34538255761265,30.09602389932801
Chloride_Ion_Content_kgm3,5.0,3,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.124001,6.725896025133525,9.822329262100965,3.7570728903826165,-6.065256371718348
Chloride_Ion_Content_kgm3,5.0,4,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.043001,6.725896025133525,160.04328618334966,177.53352723238217,17.490241049032505
Chloride_Ion_Content_kgm3,5.0,5,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.047001,6.725896025133525,137.91241354801426,153.91415511413936,16.001741566125105
Chloride_Ion_Content_kgm3,5.0,6,2.5725000000000002,2.5725000000000002,0.15796835139928075,0.16734454662456918,0.129001,5.935489699192443,22.45513709140297,29.723449139595182,7.268312048192211
Chloride_Ion_Content_kgm3,5.0,7,0.3255,0.3255,0.08911383572510151,0.10137321832221478,0.064001,13.756991265566255,39.238192723709794,58.39317873504286,19.154986011333065
Chloride_Ion_Content_kgm3,5.0,8,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.230001,6.725896025133525,51.382292471901344,48.11231601375792,-3.269976458143425
Chloride_Ion_Content_kgm3,5.0,9,6.09,6.09,0.380202359391613,0.3770542354682632,0.4750009999999999,-0.8280127267982529,19.95756653320454,20.620328069148634,0.6627615359440924
Chloride_Ion_Content_kgm3,5.0,10,6.09,6.09,0.321926346274652,0.3453415043992176,0.4300009999999999,7.273451954314092,25.133581951053124,19.688209004347037,-5.445372946706087
Chloride_Ion_Content_kgm3,5.0,11,6.09,6.09,0.31947808965114904,0.33939210396197045,0.3480009999999999,6.233295789569268,8.196215053649517,2.473813591923428,-5.72240146172609
Chloride_Ion_Content_kgm3,5.0,12,5.166,5.166,0.26356669606396976,0.264934994397197,0.254001,0.5191469004472085,3.7660072456288702,4.304705255962379,0.5386980103335084
Chloride_Ion_Content_kgm3,5.0,13,5.2185,5.2185,0.3134904289744377,0.3130914658225969,0.3080009999999999,-0.12726485881753155,1.782276347946199,1.6527432776507156,-0.12953307029548333
Chloride_Ion_Content_kgm3,5.0,14,0.3255,0.3255,0.055136223558347255,0.05988934622300161,0.052001,8.620689553800185,6.029160128357641,15.169604859525037,9.140444731167396
Chloride_Ion_Content_kgm3,5.0,15,1.5015,1.5015,0.13555278738176288,0.16843424506155422,0.137001,24.25730839985307,1.0570817864374218,22.943807024440847,21.886725238003425
Chloride_Ion_Content_kgm3,5.0,16,6.09,6.09,0.380202359391613,0.3770542354682632,0.3600009999999999,-0.8280127267982529,5.611473132467163,4.736996693971217,-0.8744764384959458
Chloride_Ion_Content_kgm3,5.0,17,6.09,6.09,0.321926346274652,0.3453415043992176,0.3500009999999999,7.273451954314092,8.021306717794493,1.3312806537073527,-6.6900260640871405
Chloride_Ion_Content_kgm3,5.0,18,0.8190000000000001,0.8190000000000001,0.09083998274249505,0.09431022438425368,0.085001,3.820169860220865,6.869310646339525,10.951899841476795,4.08258919513727
Chloride_Ion_Content_kgm3,5.0,19,0.14909999999999998,0.14909999999999998,0.2710360597582249,0.2709312109319949,0.200001,-0.038684456350032884,35.51735229235099,35.46492814135674,-0.05242415099425557
Chloride_Ion_Content_kgm3,5.0,20,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.191001,6.725896025133525,41.4551685636713,37.517504073174145,-3.9376644904971556
Chloride_Ion_Content_kgm3,5.0,21,0.22785,0.22785,0.3052649179485576,0.30912870893444616,0.256001,1.2657173355700464,19.243642778175715,20.752930236384305,1.5092874582085898
Chloride_Ion_Content_kgm3,5.0,22,12.8625,12.8625,0.11182121349170218,0.11934219204519665,0.139001,6.725896025133525,19.553662569548298,14.142925557948043,-5.410737011600254
Chloride_Ion_Content_kgm3,5.0,23,2.5725000000000002,2.5725000000000002,0.20017119692634183,0.20502901770208556,0.216001,2.4268330560721445,7.328578605496348,5.07959791756262,-2.248980687933728
Chloride_Ion_Content_kgm3,5.0,24,6.09,6.09,0.3891749205539696,0.38507546496412215,0.4750009999999999,-1.053370958234442,18.068610265247923,18.93165173039168,0.8630414651437555
Chloride_Ion_Content_kgm3,5.0,25,1.5015,1.5015,0.07067466925325813,0.09152488245121361,0.094001,29.50167778393144,24.81498148609256,2.6341395823303912,-22.18084190376217
Chloride_Ion_Content_kgm3,5.0,26,6.09,6.09,0.321926346274652,0.3453415043992176,0.235001,7.273451954314092,36.98935165154702,46.95320632644867,9.963854674901654
Chloride_Ion_Content_kgm3,5.0,27,0.8190000000000001,0.8190000000000001,0.0878354815924024,0.0903626423575229,0.111001,2.8771525120653405,20.869648388390736,18.592947489191186,-2.2767008991995503
Chloride_Ion_Content_kgm3,5.0,28,0.6615000000000001,0.6615000000000001,0.08854839416904203,0.09717571321361747,0.065001,9.743055337746245,36.22620293386568,49.49879727022271,13.272594336357031
Chloride_Ion_Content_kgm3,5.0,29,6.09,6.09,0.303142062555608,0.3276759288587322,0.242001,8.093191059100796,25.264797482493044,35.4027168725469,10.137919390053852
Chloride_Ion_Content_kgm3,5.0,30,2.5725000000000002,2.5725000000000002,0.20017119692634183,0.20502901770208556,0.247001,2.4268330560721445,18.95935768424345,16.99263658767148,-1.9667210965719697
